#    iter       q 
     0 1.8594603015
  7405 1.8568653951e+00 5.6343828389e-04
  7407 1.8568653951e+00 5.6222182021e-04
  7409 1.8568653951e+00 5.6100778702e-04
  7411 1.8568653951e+00 5.5979617948e-04
  7413 1.8568653951e+00 5.5858699273e-04
  7415 1.8568653951e+00 5.5738022193e-04
  7417 1.8568653951e+00 5.5617586227e-04
  7419 1.8568653951e+00 5.5497390892e-04
  7421 1.8568653951e+00 5.5377435707e-04
  7423 1.8568653951e+00 5.5257720193e-04
  7425 1.8568653951e+00 5.5138243870e-04
  7427 1.8568653951e+00 5.5019006262e-04
  7429 1.8561167731e+00 5.4900006890e-04
  7431 1.8561167731e+00 5.4781245279e-04
  7433 1.8561167731e+00 5.4662720954e-04
  7435 1.8561167731e+00 5.4544433441e-04
  7437 1.8561167731e+00 5.4426382267e-04
  7439 1.8561167731e+00 5.4308566958e-04
  7441 1.8561167731e+00 5.4190987045e-04
  7443 1.8561167731e+00 5.4073642057e-04
  7445 1.8561167731e+00 5.3956531524e-04
  7447 1.8561167731e+00 5.3839654979e-04
  7449 1.8561167731e+00 5.3723011952e-04
  7451 1.8561167731e+00 5.3606601979e-04
  7453 1.8561167731e+00 5.3490424593e-04
  7455 1.8561167731e+00 5.3374479330e-04
  7457 1.8561167731e+00 5.3258765725e-04
  7459 1.8561167731e+00 5.3143283316e-04
  7461 1.8561167731e+00 5.3028031641e-04
  7463 1.8561167731e+00 5.2913010240e-04
  7465 1.8561167731e+00 5.2798218651e-04
  7467 1.8561167731e+00 5.2683656416e-04
  7469 1.8561167731e+00 5.2569323076e-04
  7471 1.8561167731e+00 5.2455218175e-04
  7473 1.8561167731e+00 5.2341341255e-04
  7475 1.8561167731e+00 5.2227691862e-04
  7477 1.8561167731e+00 5.2114269540e-04
  7479 1.8561167731e+00 5.2001073836e-04
  7481 1.8561167731e+00 5.1888104297e-04
  7483 1.8561167731e+00 5.1775360472e-04
  7485 1.8561167731e+00 5.1662841909e-04
  7487 1.8561167731e+00 5.1550548158e-04
  7489 1.8561167731e+00 5.1438478770e-04
  7491 1.8561167731e+00 5.1326633297e-04
  7493 1.8561167731e+00 5.1215011292e-04
  7495 1.8561167731e+00 5.1103612307e-04
  7497 1.8561675753e+00 5.0992435898e-04
  7499 1.8561675753e+00 5.0881481619e-04
  7501 1.8561675753e+00 5.0770749027e-04
  7503 1.8572756350e+00 5.0660237679e-04
  7505 1.8564558578e+00 5.0549947133e-04
  7507 1.8564558578e+00 5.0439876947e-04
  7509 1.8564558578e+00 5.0330026682e-04
  7511 1.8564558578e+00 5.0220395898e-04
  7513 1.8564558578e+00 5.0110984156e-04
  7515 1.8564558578e+00 5.0001791019e-04
  7517 1.8564558578e+00 4.9892816050e-04
  7519 1.8564558578e+00 4.9784058813e-04
  7521 1.8564558578e+00 4.9675518873e-04
  7523 1.8572043847e+00 4.9567195797e-04
  7525 1.8572043847e+00 4.9459089150e-04
  7527 1.8572043847e+00 4.9351198500e-04
  7529 1.8572043847e+00 4.9243523415e-04
  7531 1.8572043847e+00 4.9136063466e-04
  7533 1.8562174794e+00 4.9028818222e-04
  7535 1.8562174794e+00 4.8921787254e-04
  7537 1.8562174794e+00 4.8814970134e-04
  7539 1.8562174794e+00 4.8708366435e-04
  7541 1.8562174794e+00 4.8601975730e-04
  7543 1.8562174794e+00 4.8495797594e-04
  7545 1.8562174794e+00 4.8389831602e-04
  7547 1.8562174794e+00 4.8284077330e-04
  7549 1.8562174794e+00 4.8178534355e-04
  7551 1.8562174794e+00 4.8073202255e-04
  7553 1.8562174794e+00 4.7968080609e-04
  7555 1.8562174794e+00 4.7863168997e-04
  7557 1.8562174794e+00 4.7758466997e-04
  7559 1.8562174794e+00 4.7653974193e-04
  7561 1.8562174794e+00 4.7549690165e-04
  7563 1.8562174794e+00 4.7445614497e-04
  7565 1.8562174794e+00 4.7341746772e-04
  7567 1.8562174794e+00 4.7238086575e-04
  7569 1.8562174794e+00 4.7134633491e-04
  7571 1.8562174794e+00 4.7031387107e-04
  7573 1.8562174794e+00 4.6928347009e-04
  7575 1.8562174794e+00 4.6825512785e-04
  7577 1.8562174794e+00 4.6722884024e-04
  7579 1.8562174794e+00 4.6620460316e-04
  7581 1.8562066292e+00 4.6518241250e-04
  7583 1.8562066292e+00 4.6416226418e-04
  7585 1.8562066292e+00 4.6314415412e-04
  7587 1.8562066292e+00 4.6212807825e-04
  7589 1.8562066292e+00 4.6111403249e-04
  7591 1.8562066292e+00 4.6010201280e-04
  7593 1.8562066292e+00 4.5909201513e-04
  7595 1.8562066292e+00 4.5808403543e-04
  7597 1.8562066292e+00 4.5707806968e-04
  7599 1.8562066292e+00 4.5607411385e-04
  7601 1.8562066292e+00 4.5507216392e-04
  7603 1.8562066292e+00 4.5407221589e-04
  7605 1.8562066292e+00 4.5307426576e-04
  7607 1.8562066292e+00 4.5207830954e-04
  7609 1.8562066292e+00 4.5108434323e-04
  7611 1.8562066292e+00 4.5009236288e-04
  7613 1.8562066292e+00 4.4910236450e-04
  7615 1.8562066292e+00 4.4811434414e-04
  7617 1.8562066292e+00 4.4712829784e-04
  7619 1.8562066292e+00 4.4614422167e-04
  7621 1.8562066292e+00 4.4516211168e-04
  7623 1.8562066292e+00 4.4418196395e-04
  7625 1.8562066292e+00 4.4320377455e-04
  7627 1.8562066292e+00 4.4222753958e-04
  7629 1.8559487641e+00 4.4125325513e-04
  7631 1.8559487641e+00 4.4028091730e-04
  7633 1.8559487641e+00 4.3931052220e-04
  7635 1.8559487641e+00 4.3834206596e-04
  7637 1.8559487641e+00 4.3737554468e-04
  7639 1.8559487641e+00 4.3641095452e-04
  7641 1.8559487641e+00 4.3544829162e-04
  7643 1.8550100071e+00 4.3448755211e-04
  7645 1.8550100071e+00 4.3352873217e-04
  7647 1.8550100071e+00 4.3257182794e-04
  7649 1.8550100071e+00 4.3161683562e-04
  7651 1.8550100071e+00 4.3066375136e-04
  7653 1.8550100071e+00 4.2971257138e-04
  7655 1.8552201497e+00 4.2876329185e-04
  7657 1.8552201497e+00 4.2781590898e-04
  7659 1.8552201497e+00 4.2687041899e-04
  7661 1.8552201497e+00 4.2592681808e-04
  7663 1.8552201497e+00 4.2498510249e-04
  7665 1.8552201497e+00 4.2404526845e-04
  7667 1.8552201497e+00 4.2310731220e-04
  7669 1.8552201497e+00 4.2217122999e-04
  7671 1.8552201497e+00 4.2123701807e-04
  7673 1.8552201497e+00 4.2030467271e-04
  7675 1.8552201497e+00 4.1937419017e-04
  7677 1.8549697992e+00 4.1844556675e-04
  7679 1.8549697992e+00 4.1751879871e-04
  7681 1.8549697992e+00 4.1659388235e-04
  7683 1.8549697992e+00 4.1567081398e-04
  7685 1.8549697992e+00 4.1474958990e-04
  7687 1.8549697992e+00 4.1383020643e-04
  7689 1.8549697992e+00 4.1291265989e-04
  7691 1.8549697992e+00 4.1199694660e-04
  7693 1.8549697992e+00 4.1108306292e-04
  7695 1.8549697992e+00 4.1017100517e-04
  7697 1.8549697992e+00 4.0926076972e-04
  7699 1.8549697992e+00 4.0835235292e-04
  7701 1.8549697992e+00 4.0744575113e-04
  7703 1.8549697992e+00 4.0654096074e-04
  7705 1.8549697992e+00 4.0563797812e-04
  7707 1.8549697992e+00 4.0473679966e-04
  7709 1.8549697992e+00 4.0383742176e-04
  7711 1.8559562997e+00 4.0293984081e-04
  7713 1.8559562997e+00 4.0204405323e-04
  7715 1.8559562997e+00 4.0115005544e-04
  7717 1.8559562997e+00 4.0025784386e-04
  7719 1.8559562997e+00 3.9936741491e-04
  7721 1.8548131234e+00 3.9847876505e-04
  7723 1.8548131234e+00 3.9759189071e-04
  7725 1.8548131234e+00 3.9670678834e-04
  7727 1.8548332773e+00 3.9582345441e-04
  7729 1.8548332773e+00 3.9494188538e-04
  7731 1.8548332773e+00 3.9406207773e-04
  7733 1.8548332773e+00 3.9318402793e-04
  7735 1.8548332773e+00 3.9230773248e-04
  7737 1.8548332773e+00 3.9143318787e-04
  7739 1.8548332773e+00 3.9056039060e-04
  7741 1.8548332773e+00 3.8968933718e-04
  7743 1.8551038086e+00 3.8882002413e-04
  7745 1.8551038086e+00 3.8795244797e-04
  7747 1.8551038086e+00 3.8708660522e-04
  7749 1.8551038086e+00 3.8622249243e-04
  7751 1.8551038086e+00 3.8536010613e-04
  7753 1.8551038086e+00 3.8449944289e-04
  7755 1.8551038086e+00 3.8364049925e-04
  7757 1.8551038086e+00 3.8278327179e-04
  7759 1.8551038086e+00 3.8192775706e-04
  7761 1.8551038086e+00 3.8107395165e-04
  7763 1.8551038086e+00 3.8022185215e-04
  7765 1.8551038086e+00 3.7937145515e-04
  7767 1.8551038086e+00 3.7852275723e-04
  7769 1.8551038086e+00 3.7767575502e-04
  7771 1.8551038086e+00 3.7683044512e-04
  7773 1.8551038086e+00 3.7598682415e-04
  7775 1.8551038086e+00 3.7514488874e-04
  7777 1.8551038086e+00 3.7430463551e-04
  7779 1.8551038086e+00 3.7346606111e-04
  7781 1.8551038086e+00 3.7262916219e-04
  7783 1.8551038086e+00 3.7179393539e-04
  7785 1.8551038086e+00 3.7096037737e-04
  7787 1.8551038086e+00 3.7012848480e-04
  7789 1.8551038086e+00 3.6929825436e-04
  7791 1.8551038086e+00 3.6846968271e-04
  7793 1.8551038086e+00 3.6764276656e-04
  7795 1.8551038086e+00 3.6681750258e-04
  7797 1.8551038086e+00 3.6599388748e-04
  7799 1.8551038086e+00 3.6517191797e-04
  7801 1.8551038086e+00 3.6435159075e-04
  7803 1.8551038086e+00 3.6353290255e-04
  7805 1.8551038086e+00 3.6271585009e-04
  7807 1.8551038086e+00 3.6190043010e-04
  7809 1.8551038086e+00 3.6108663932e-04
  7811 1.8551038086e+00 3.6027447449e-04
  7813 1.8551038086e+00 3.5946393237e-04
  7815 1.8551038086e+00 3.5865500972e-04
  7817 1.8551038086e+00 3.5784770329e-04
  7819 1.8551038086e+00 3.5704200987e-04
  7821 1.8551038086e+00 3.5623792622e-04
  7823 1.8551038086e+00 3.5543544913e-04
  7825 1.8551038086e+00 3.5463457539e-04
  7827 1.8551038086e+00 3.5383530180e-04
  7829 1.8551038086e+00 3.5303762515e-04
  7831 1.8551038086e+00 3.5224154227e-04
  7833 1.8551038086e+00 3.5144704996e-04
  7835 1.8551038086e+00 3.5065414505e-04
  7837 1.8551038086e+00 3.4986282436e-04
  7839 1.8553543610e+00 3.4907308473e-04
  7841 1.8553543610e+00 3.4828492300e-04
  7843 1.8553543610e+00 3.4749833602e-04
  7845 1.8553543610e+00 3.4671332065e-04
  7847 1.8553543610e+00 3.4592987373e-04
  7849 1.8553543610e+00 3.4514799215e-04
  7851 1.8553543610e+00 3.4436767276e-04
  7853 1.8553543610e+00 3.4358891245e-04
  7855 1.8553543610e+00 3.4281170811e-04
  7857 1.8553543610e+00 3.4203605662e-04
  7859 1.8553543610e+00 3.4126195488e-04
  7861 1.8553543610e+00 3.4048939980e-04
  7863 1.8561350056e+00 3.3971838829e-04
  7865 1.8561350056e+00 3.3894891726e-04
  7867 1.8561350056e+00 3.3818098363e-04
  7869 1.8561350056e+00 3.3741458434e-04
  7871 1.8561350056e+00 3.3664971631e-04
  7873 1.8561350056e+00 3.3588637649e-04
  7875 1.8561350056e+00 3.3512456182e-04
  7877 1.8561350056e+00 3.3436426926e-04
  7879 1.8572783549e+00 3.3360549577e-04
  7881 1.8567048789e+00 3.3284823831e-04
  7883 1.8567048789e+00 3.3209249384e-04
  7885 1.8565284204e+00 3.3133825936e-04
  7887 1.8565284204e+00 3.3058553184e-04
  7889 1.8565284204e+00 3.2983430827e-04
  7891 1.8565284204e+00 3.2908458564e-04
  7893 1.8565284204e+00 3.2833636096e-04
  7895 1.8565284204e+00 3.2758963124e-04
  7897 1.8565284204e+00 3.2684439348e-04
  7899 1.8565284204e+00 3.2610064471e-04
  7901 1.8565284204e+00 3.2535838194e-04
  7903 1.8565284204e+00 3.2461760223e-04
  7905 1.8565284204e+00 3.2387830258e-04
  7907 1.8565284204e+00 3.2314048007e-04
  7909 1.8565284204e+00 3.2240413172e-04
  7911 1.8565284204e+00 3.2166925459e-04
  7913 1.8565284204e+00 3.2093584576e-04
  7915 1.8565284204e+00 3.2020390227e-04
  7917 1.8565284204e+00 3.1947342121e-04
  7919 1.8565284204e+00 3.1874439965e-04
  7921 1.8565284204e+00 3.1801683467e-04
  7923 1.8565284204e+00 3.1729072338e-04
  7925 1.8565284204e+00 3.1656606285e-04
  7927 1.8567048789e+00 3.1584285020e-04
  7929 1.8567048789e+00 3.1512108252e-04
  7931 1.8567048789e+00 3.1440075694e-04
  7933 1.8567048789e+00 3.1368187057e-04
  7935 1.8567048789e+00 3.1296442054e-04
  7937 1.8567048789e+00 3.1224840397e-04
  7939 1.8567048789e+00 3.1153381800e-04
  7941 1.8567048789e+00 3.1082065978e-04
  7943 1.8567048789e+00 3.1010892645e-04
  7945 1.8567048789e+00 3.0939861516e-04
  7947 1.8567048789e+00 3.0868972308e-04
  7949 1.8567048789e+00 3.0798224736e-04
  7951 1.8567048789e+00 3.0727618518e-04
  7953 1.8567048789e+00 3.0657153372e-04
  7955 1.8567048789e+00 3.0586829015e-04
  7957 1.8567048789e+00 3.0516645166e-04
  7959 1.8567048789e+00 3.0446601544e-04
  7961 1.8567048789e+00 3.0376697870e-04
  7963 1.8567048789e+00 3.0306933863e-04
  7965 1.8567048789e+00 3.0237309245e-04
  7967 1.8567048789e+00 3.0167823737e-04
  7969 1.8567048789e+00 3.0098477061e-04
  7971 1.8567048789e+00 3.0029268940e-04
  7973 1.8567048789e+00 2.9960199097e-04
  7975 1.8562425388e+00 2.9891267255e-04
  7977 1.8562425388e+00 2.9822473139e-04
  7979 1.8562425388e+00 2.9753816474e-04
  7981 1.8565012635e+00 2.9685296986e-04
  7983 1.8557531383e+00 2.9616914399e-04
  7985 1.8557531383e+00 2.9548668441e-04
  7987 1.8557644182e+00 2.9480558838e-04
  7989 1.8557644182e+00 2.9412585318e-04
  7991 1.8557644182e+00 2.9344747610e-04
  7993 1.8557644182e+00 2.9277045441e-04
  7995 1.8557644182e+00 2.9209478541e-04
  7997 1.8565126045e+00 2.9142046640e-04
  7999 1.8565126045e+00 2.9074749468e-04
  8001 1.8565126045e+00 2.9007586756e-04
  8003 1.8557315963e+00 2.8940558236e-04
  8005 1.8557315963e+00 2.8873663638e-04
  8007 1.8565126045e+00 2.8806902695e-04
  8009 1.8565126045e+00 2.8740275142e-04
  8011 1.8565126045e+00 2.8673780710e-04
  8013 1.8565126045e+00 2.8607419134e-04
  8015 1.8565126045e+00 2.8541190148e-04
  8017 1.8565126045e+00 2.8475093489e-04
  8019 1.8565126045e+00 2.8409128890e-04
  8021 1.8565126045e+00 2.8343296089e-04
  8023 1.8565126045e+00 2.8277594822e-04
  8025 1.8565126045e+00 2.8212024826e-04
  8027 1.8565126045e+00 2.8146585839e-04
  8029 1.8565126045e+00 2.8081277599e-04
  8031 1.8565126045e+00 2.8016099845e-04
  8033 1.8565126045e+00 2.7951052316e-04
  8035 1.8565126045e+00 2.7886134752e-04
  8037 1.8565126045e+00 2.7821346894e-04
  8039 1.8565126045e+00 2.7756688482e-04
  8041 1.8565126045e+00 2.7692159258e-04
  8043 1.8565126045e+00 2.7627758963e-04
  8045 1.8565126045e+00 2.7563487340e-04
  8047 1.8565126045e+00 2.7499344131e-04
  8049 1.8565126045e+00 2.7435329081e-04
  8051 1.8565126045e+00 2.7371441933e-04
  8053 1.8565126045e+00 2.7307682432e-04
  8055 1.8565126045e+00 2.7244050322e-04
  8057 1.8565126045e+00 2.7180545350e-04
  8059 1.8565126045e+00 2.7117167260e-04
  8061 1.8565126045e+00 2.7053915800e-04
  8063 1.8565126045e+00 2.6990790716e-04
  8065 1.8565126045e+00 2.6927791756e-04
  8067 1.8565126045e+00 2.6864918669e-04
  8069 1.8565126045e+00 2.6802171202e-04
  8071 1.8565126045e+00 2.6739549104e-04
  8073 1.8565126045e+00 2.6677052125e-04
  8075 1.8565126045e+00 2.6614680016e-04
  8077 1.8565126045e+00 2.6552432526e-04
  8079 1.8565126045e+00 2.6490309406e-04
  8081 1.8565126045e+00 2.6428310409e-04
  8083 1.8565126045e+00 2.6366435286e-04
  8085 1.8565126045e+00 2.6304683789e-04
  8087 1.8565126045e+00 2.6243055672e-04
  8089 1.8565126045e+00 2.6181550688e-04
  8091 1.8574516191e+00 2.6120168591e-04
  8093 1.8574516191e+00 2.6058909135e-04
  8095 1.8574516191e+00 2.5997772076e-04
  8097 1.8574516191e+00 2.5936757169e-04
  8099 1.8571808288e+00 2.5875864170e-04
  8101 1.8571808288e+00 2.5815092835e-04
  8103 1.8571808288e+00 2.5754442921e-04
  8105 1.8571808288e+00 2.5693914186e-04
  8107 1.8571808288e+00 2.5633506388e-04
  8109 1.8571808288e+00 2.5573219284e-04
  8111 1.8571808288e+00 2.5513052634e-04
  8113 1.8571808288e+00 2.5453006197e-04
  8115 1.8571808288e+00 2.5393079733e-04
  8117 1.8571808288e+00 2.5333273002e-04
  8119 1.8571808288e+00 2.5273585764e-04
  8121 1.8571808288e+00 2.5214017783e-04
  8123 1.8571808288e+00 2.5154568818e-04
  8125 1.8571808288e+00 2.5095238632e-04
  8127 1.8571808288e+00 2.5036026988e-04
  8129 1.8571808288e+00 2.4976933648e-04
  8131 1.8571808288e+00 2.4917958378e-04
  8133 1.8569226623e+00 2.4859100940e-04
  8135 1.8569226623e+00 2.4800361099e-04
  8137 1.8569226623e+00 2.4741738621e-04
  8139 1.8569226623e+00 2.4683233270e-04
  8141 1.8569226623e+00 2.4624844814e-04
  8143 1.8569226623e+00 2.4566573017e-04
  8145 1.8569226623e+00 2.4508417647e-04
  8147 1.8569226623e+00 2.4450378472e-04
  8149 1.8569226623e+00 2.4392455260e-04
  8151 1.8569226623e+00 2.4334647778e-04
  8153 1.8569226623e+00 2.4276955795e-04
  8155 1.8569226623e+00 2.4219379081e-04
  8157 1.8569226623e+00 2.4161917406e-04
  8159 1.8569226623e+00 2.4104570539e-04
  8161 1.8569226623e+00 2.4047338251e-04
  8163 1.8569226623e+00 2.3990220313e-04
  8165 1.8569226623e+00 2.3933216497e-04
  8167 1.8569226623e+00 2.3876326575e-04
  8169 1.8569226623e+00 2.3819550319e-04
  8171 1.8569226623e+00 2.3762887502e-04
  8173 1.8569226623e+00 2.3706337897e-04
  8175 1.8569226623e+00 2.3649901278e-04
  8177 1.8569226623e+00 2.3593577420e-04
  8179 1.8569226623e+00 2.3537366097e-04
  8181 1.8569226623e+00 2.3481267084e-04
  8183 1.8569226623e+00 2.3425280158e-04
  8185 1.8569226623e+00 2.3369405093e-04
  8187 1.8573843210e+00 2.3313641667e-04
  8189 1.8573843210e+00 2.3257989656e-04
  8191 1.8573843210e+00 2.3202448837e-04
  8193 1.8573843210e+00 2.3147018990e-04
  8195 1.8573843210e+00 2.3091699891e-04
  8197 1.8573843210e+00 2.3036491320e-04
  8199 1.8573843210e+00 2.2981393056e-04
  8201 1.8573843210e+00 2.2926404878e-04
  8203 1.8573843210e+00 2.2871526567e-04
  8205 1.8573843210e+00 2.2816757902e-04
  8207 1.8573843210e+00 2.2762098666e-04
  8209 1.8573843210e+00 2.2707548639e-04
  8211 1.8573843210e+00 2.2653107602e-04
  8213 1.8573843210e+00 2.2598775339e-04
  8215 1.8573843210e+00 2.2544551632e-04
  8217 1.8573843210e+00 2.2490436264e-04
  8219 1.8573843210e+00 2.2436429019e-04
  8221 1.8573843210e+00 2.2382529680e-04
  8223 1.8573843210e+00 2.2328738032e-04
  8225 1.8573843210e+00 2.2275053859e-04
  8227 1.8573843210e+00 2.2221476948e-04
  8229 1.8573843210e+00 2.2168007084e-04
  8231 1.8579573544e+00 2.2114644052e-04
  8233 1.8579573544e+00 2.2061387640e-04
  8235 1.8579573544e+00 2.2008237634e-04
  8237 1.8579573544e+00 2.1955193822e-04
  8239 1.8579573544e+00 2.1902255992e-04
  8241 1.8579573544e+00 2.1849423932e-04
  8243 1.8579573544e+00 2.1796697430e-04
  8245 1.8579573544e+00 2.1744076275e-04
  8247 1.8579573544e+00 2.1691560258e-04
  8249 1.8579573544e+00 2.1639149168e-04
  8251 1.8589133848e+00 2.1586842795e-04
  8253 1.8589133848e+00 2.1534640931e-04
  8255 1.8589133848e+00 2.1482543365e-04
  8257 1.8589133848e+00 2.1430549891e-04
  8259 1.8589133848e+00 2.1378660300e-04
  8261 1.8589133848e+00 2.1326874385e-04
  8263 1.8589133848e+00 2.1275191937e-04
  8265 1.8589133848e+00 2.1223612752e-04
  8267 1.8589133848e+00 2.1172136621e-04
  8269 1.8589133848e+00 2.1120763340e-04
  8271 1.8591845444e+00 2.1069492703e-04
  8273 1.8591845444e+00 2.1018324505e-04
  8275 1.8591845444e+00 2.0967258540e-04
  8277 1.8591845444e+00 2.0916294606e-04
  8279 1.8591845444e+00 2.0865432498e-04
  8281 1.8591845444e+00 2.0814672012e-04
  8283 1.8589748394e+00 2.0764012946e-04
  8285 1.8587248500e+00 2.0713455096e-04
  8287 1.8587248500e+00 2.0662998261e-04
  8289 1.8587248500e+00 2.0612642240e-04
  8291 1.8587248500e+00 2.0562386829e-04
  8293 1.8587248500e+00 2.0512231829e-04
  8295 1.8587248500e+00 2.0462177039e-04
  8297 1.8587248500e+00 2.0412222258e-04
  8299 1.8587248500e+00 2.0362367287e-04
  8301 1.8587248500e+00 2.0312611926e-04
  8303 1.8587248500e+00 2.0262955976e-04
  8305 1.8587248500e+00 2.0213399239e-04
  8307 1.8587248500e+00 2.0163941517e-04
  8309 1.8587139938e+00 2.0114582611e-04
  8311 1.8587139938e+00 2.0065322324e-04
  8313 1.8587139938e+00 2.0016160460e-04
  8315 1.8587139938e+00 1.9967096820e-04
  8317 1.8587139938e+00 1.9918131211e-04
  8319 1.8587139938e+00 1.9869263434e-04
  8321 1.8587139938e+00 1.9820493295e-04
  8323 1.8587139938e+00 1.9771820599e-04
  8325 1.8587139938e+00 1.9723245152e-04
  8327 1.8587139938e+00 1.9674766758e-04
  8329 1.8589716574e+00 1.9626385224e-04
  8331 1.8589716574e+00 1.9578100356e-04
  8333 1.8589716574e+00 1.9529911962e-04
  8335 1.8589716574e+00 1.9481819848e-04
  8337 1.8589716574e+00 1.9433823822e-04
  8339 1.8589716574e+00 1.9385923692e-04
  8341 1.8589716574e+00 1.9338119267e-04
  8343 1.8589716574e+00 1.9290410355e-04
  8345 1.8589716574e+00 1.9242796765e-04
  8347 1.8589716574e+00 1.9195278308e-04
  8349 1.8592215867e+00 1.9147854792e-04
  8351 1.8592215867e+00 1.9100526029e-04
  8353 1.8592215867e+00 1.9053291829e-04
  8355 1.8592404134e+00 1.9006152003e-04
  8357 1.8592404134e+00 1.8959106362e-04
  8359 1.8592404134e+00 1.8912154718e-04
  8361 1.8592404134e+00 1.8865296884e-04
  8363 1.8592404134e+00 1.8818532672e-04
  8365 1.8592404134e+00 1.8771861894e-04
  8367 1.8592404134e+00 1.8725284365e-04
  8369 1.8592404134e+00 1.8678799899e-04
  8371 1.8592404134e+00 1.8632408308e-04
  8373 1.8592404134e+00 1.8586109407e-04
  8375 1.8592404134e+00 1.8539903012e-04
  8377 1.8592404134e+00 1.8493788937e-04
  8379 1.8592404134e+00 1.8447766998e-04
  8381 1.8592404134e+00 1.8401837011e-04
  8383 1.8592404134e+00 1.8355998793e-04
  8385 1.8592404134e+00 1.8310252159e-04
  8387 1.8592404134e+00 1.8264596927e-04
  8389 1.8592404134e+00 1.8219032914e-04
  8391 1.8592404134e+00 1.8173559938e-04
  8393 1.8592404134e+00 1.8128177817e-04
  8395 1.8592404134e+00 1.8082886370e-04
  8397 1.8592404134e+00 1.8037685415e-04
  8399 1.8592404134e+00 1.7992574772e-04
  8401 1.8592404134e+00 1.7947554259e-04
  8403 1.8592404134e+00 1.7902623698e-04
  8405 1.8592404134e+00 1.7857782908e-04
  8407 1.8592404134e+00 1.7813031710e-04
  8409 1.8592404134e+00 1.7768369925e-04
  8411 1.8592404134e+00 1.7723797375e-04
  8413 1.8592404134e+00 1.7679313880e-04
  8415 1.8592404134e+00 1.7634919264e-04
  8417 1.8592404134e+00 1.7590613348e-04
  8419 1.8592404134e+00 1.7546395955e-04
  8421 1.8592404134e+00 1.7502266908e-04
  8423 1.8592404134e+00 1.7458226032e-04
  8425 1.8592404134e+00 1.7414273149e-04
  8427 1.8592404134e+00 1.7370408084e-04
  8429 1.8592404134e+00 1.7326630662e-04
  8431 1.8592404134e+00 1.7282940707e-04
  8433 1.8592404134e+00 1.7239338045e-04
  8435 1.8592404134e+00 1.7195822500e-04
  8437 1.8592404134e+00 1.7152393900e-04
  8439 1.8592404134e+00 1.7109052071e-04
  8441 1.8592404134e+00 1.7065796838e-04
  8443 1.8592404134e+00 1.7022628029e-04
  8445 1.8592404134e+00 1.6979545472e-04
  8447 1.8592404134e+00 1.6936548994e-04
  8449 1.8592404134e+00 1.6893638422e-04
  8451 1.8592404134e+00 1.6850813586e-04
  8453 1.8592404134e+00 1.6808074314e-04
  8455 1.8592404134e+00 1.6765420436e-04
  8457 1.8592404134e+00 1.6722851779e-04
  8459 1.8592404134e+00 1.6680368175e-04
  8461 1.8592404134e+00 1.6637969454e-04
  8463 1.8592404134e+00 1.6595655445e-04
  8465 1.8592404134e+00 1.6553425979e-04
  8467 1.8592404134e+00 1.6511280888e-04
  8469 1.8592404134e+00 1.6469220003e-04
  8471 1.8592404134e+00 1.6427243156e-04
  8473 1.8592404134e+00 1.6385350178e-04
  8475 1.8592404134e+00 1.6343540903e-04
  8477 1.8594499116e+00 1.6301815162e-04
  8479 1.8594499116e+00 1.6260172790e-04
  8481 1.8594499116e+00 1.6218613619e-04
  8483 1.8594499116e+00 1.6177137484e-04
  8485 1.8594499116e+00 1.6135744218e-04
  8487 1.8594499116e+00 1.6094433656e-04
  8489 1.8594499116e+00 1.6053205632e-04
  8491 1.8594499116e+00 1.6012059982e-04
  8493 1.8594499116e+00 1.5970996541e-04
  8495 1.8594499116e+00 1.5930015144e-04
  8497 1.8594499116e+00 1.5889115629e-04
  8499 1.8594499116e+00 1.5848297831e-04
  8501 1.8594499116e+00 1.5807561587e-04
  8503 1.8592715810e+00 1.5766906734e-04
  8505 1.8592715810e+00 1.5726333110e-04
  8507 1.8592715810e+00 1.5685840551e-04
  8509 1.8592715810e+00 1.5645428897e-04
  8511 1.8592715810e+00 1.5605097985e-04
  8513 1.8592715810e+00 1.5564847655e-04
  8515 1.8592715810e+00 1.5524677745e-04
  8517 1.8592715810e+00 1.5484588094e-04
  8519 1.8592715810e+00 1.5444578543e-04
  8521 1.8592715810e+00 1.5404648930e-04
  8523 1.8592715810e+00 1.5364799097e-04
  8525 1.8592715810e+00 1.5325028884e-04
  8527 1.8592715810e+00 1.5285338132e-04
  8529 1.8592715810e+00 1.5245726682e-04
  8531 1.8592715810e+00 1.5206194376e-04
  8533 1.8592715810e+00 1.5166741056e-04
  8535 1.8592715810e+00 1.5127366563e-04
  8537 1.8592715810e+00 1.5088070741e-04
  8539 1.8592715810e+00 1.5048853431e-04
  8541 1.8592715810e+00 1.5009714478e-04
  8543 1.8592715810e+00 1.4970653725e-04
  8545 1.8592715810e+00 1.4931671015e-04
  8547 1.8592715810e+00 1.4892766193e-04
  8549 1.8592715810e+00 1.4853939102e-04
  8551 1.8592715810e+00 1.4815189588e-04
  8553 1.8592715810e+00 1.4776517496e-04
  8555 1.8592715810e+00 1.4737922670e-04
  8557 1.8592715810e+00 1.4699404957e-04
  8559 1.8592715810e+00 1.4660964203e-04
  8561 1.8592715810e+00 1.4622600253e-04
  8563 1.8592715810e+00 1.4584312954e-04
  8565 1.8592715810e+00 1.4546102154e-04
  8567 1.8592715810e+00 1.4507967698e-04
